video_id,author,comment,
9-poYwCZxDQ,@rayayodhaabhinaya,bahas infinix gt 30 5g dong vid soalnya habis ini mau rilis di indo tanggal 24,
9-poYwCZxDQ,@rizkycao,Haha..habis ini review XIAOMI 17 PRO bang david,
9-poYwCZxDQ,@AbahKolot-e9t,Gadgetin.. Coba review xiaomi 17 pro,
9-poYwCZxDQ,@rinasyara6122,Review pixel lagi dong,
9-poYwCZxDQ,@girimega,iphone 16 pro desain kamera dan warna nya kayak realme c67 4g 2023,
9-poYwCZxDQ,@Pagidoz,Sedang menunggu 13 pro turun harga,
9-poYwCZxDQ,@fauzialfaritsi2811,Redmi note 15 pro 5g bang,
9-poYwCZxDQ,@fauzialfaritsi2811,Xiaomi 17 pro max bang,
9-poYwCZxDQ,@rahmattoss,Tukang pajak full senyum masuk di kantong sendiri??????,
9-poYwCZxDQ,@rizkidony6241,Warna oren shopee,
9-poYwCZxDQ,@kresnabayu6535,itu karena pengaruh dari iOs gak sih? 17 Pro udh iOs 26,
9-poYwCZxDQ,@Make.itreal,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=214"">3:34</a>  SHIMER SHIMER",
9-poYwCZxDQ,@jeremiasitorus5012,Poco Pro Max mah ini,
9-poYwCZxDQ,@m.ychannels925,Kok iphone 17 pro kok malah mirip xiaomi??? Ada oren oren nya???,
9-poYwCZxDQ,@MunirMunir-e1r,bg unboxing xiomi 17 pro max,
9-poYwCZxDQ,@rizkidony6241,Ijo sage mengingatkan pixel 5,
9-poYwCZxDQ,@fransiskusdeo,Kalau menurutku labuh enak yang berwarna dari pada yang kaca kaca gitu ??,
9-poYwCZxDQ,@ddrtrip,"Marketing tetaplah marketing, tak banyak update dari seri sebelumnya selain desain yang malah agak kureng (tergantung selera)??",
9-poYwCZxDQ,@DianAgus-f2c,Poco 17 pro ????,
9-poYwCZxDQ,@watieerna314,bang David coba review realme c71 donk soalnya mau liat review jujur dari bang David,
9-poYwCZxDQ,@nugrohomi6036,"Design simple nya jd hilang di ip 17 pro, aku yakin seri 18 ip bakal balik ke design yg simple..",
9-poYwCZxDQ,@AudriRenngur,Camera iphone 17 bikin ngeselin ngk akan saya beli??????,
9-poYwCZxDQ,@FahriRamadhan-wv3om,Ya Allah tolongin saya cari kerjaan susah tolong dapat kerjaan ya Allah nyari kerjaan di mana lagi ya Allah ya Allah dapat yang kerja yang enak ??????,
9-poYwCZxDQ,@fitriyani5968,Mendingan 16p apa 17p yaa mau upgrade tapi bingung,
9-poYwCZxDQ,@fairelatharis3610,"Apa gw doang yg ngrasa ya..kek nya Bang David kurang begitu suka ipn 17 pro warna orange ya,,gw bs liat sih dgn expresi muke nya..",
9-poYwCZxDQ,@marlong37,pengen,
9-poYwCZxDQ,@DaveGMY,&quot;Mamam ni 120hz dri iphone juga&quot; ???????? <br>Yg g terima sono adu debat sama bg david ????,
9-poYwCZxDQ,@yusupfikrih,awoakwok nunggu sampe tahun 2025 cuma buat bisa ganti tema launcher doang??????<br>..,
9-poYwCZxDQ,@l.rebyntasatria9691,Kenapa ya pihak iphone gk bikin warna yg lain kek merah candy ato warna apa gitu keknya bakaln bagus klo ada warna yg candy&quot;,
9-poYwCZxDQ,@lordcoc1821,"episode kali ini full iklan ya, panen boss",
9-poYwCZxDQ,@geen6603,Nonton dgn realme c30,
9-poYwCZxDQ,@Ytku777,Desain iphone terburuk sepanjang masa... Baik dari desain maupun material... ????,
9-poYwCZxDQ,@Zikri-n7y,Poco 17 pro,
9-poYwCZxDQ,@no55g12,"Artinya setiap 1unit hp, lebih murah 4jta,, gila bah",
9-poYwCZxDQ,@rakasusantofamily2550,Nontonnya pakek hp vivo y100,
9-poYwCZxDQ,@yaditanakmamaabah1656,"Apakah ip.17 terkena pajak jak Jak ? ????????????<br><br>23 SEPTEMBER 2025 , 14.46",
9-poYwCZxDQ,@oppa_jay,Itu Iphone 17 Pro kolaborasi sama Ortuseight bang ..,
9-poYwCZxDQ,@Rockygid,Whenn yahh...,
9-poYwCZxDQ,@RavielEvansia,When god?,
9-poYwCZxDQ,@syarifahaisyah5196,Gua yg pake iphone 15 plus sedih liat layar iphone 120hz ??,
9-poYwCZxDQ,@AkiraXP_GDX,"Di menit2 terakhir pas perbandingan, kamera, kyny apple malah jatohin diri sendiri<br>Karena perbandingan sm series sebelumnya, update kameranya, di video ini, dari hasilnya, gak terlalu signifikan,,<br>Masih worth it 16 pro,,<br><br>Oke nonton video reviewnya bang David nanti<br>Ditunggu ya bang,,<br>Thanks bang ????",
9-poYwCZxDQ,@rizkoprayoga4904,Bang spil hp vertu,
9-poYwCZxDQ,@whoareyou4817,nonton pake ip 12 ku yg jadoel ini??,
9-poYwCZxDQ,@ridwanvlragarte831,Di indo kapan ????,
9-poYwCZxDQ,@Dewaflim2231,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1502"">25:02</a> ???????? sadar poco",
9-poYwCZxDQ,@revoagsya9325,Gede banget pajaknya,
9-poYwCZxDQ,@therolland90,Iphone 17 series ini apa udah bisa connect ke channel 36-64 wifi 5ghz ?! Mengingat iphone garansi “lokal” susah nya bukan main connect ke channel 36-64. Beda dg iphone garansi inter seamless banget connect nya,
9-poYwCZxDQ,@rezafachri,"kalo ada duit mending beli seri 16 pro dah, untuk desain 17 pro kurang.",
9-poYwCZxDQ,@Kwr_25,menanti review XIAOMI 17 PRO MAX...,
9-poYwCZxDQ,@Saliagus555,i phone,
9-poYwCZxDQ,@PakPol-p7d,Jadi teringat Si Oren Sony Ericsson Walkman gue…??????,
9-poYwCZxDQ,@eladrian9856,"nonton di hp yang menginspirasi desain 17 pm, yap, poco x6 pro?????",
9-poYwCZxDQ,@zumratul_aulia,Penyepong Andro iri liat david sangat antusias unboxing ip beda ama unboxing yg ono,
9-poYwCZxDQ,@Evan121212,"Cuma david yang review ipone 17 paling terakhir tp view langsung jutaan,yang lain sampe ke jepang,thailand,singapur dll viewnya rendah semuaa ??",
9-poYwCZxDQ,@Nazee858,kyk produk mahal yg ketinggalan zaman,
9-poYwCZxDQ,@patriciafelita5455,Wkwkwkwk tpi sumpah gk pnting2 amat itu tombol airplane mode nya ??????,
9-poYwCZxDQ,@ibnuardani6086,Baru mau beli Iphone 17 Pro Max jadi ragu. apa ke samsung Galaxy Z Fold7 yaa?,
9-poYwCZxDQ,@semuaada9925,next bahas laptop lenovo loq dong,
9-poYwCZxDQ,@mld_official.,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1453"">24:13</a> warnanya di bandingin sama kacang bang ??????",
9-poYwCZxDQ,@mdzaralghifari1183,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1447"">24:07</a> Kue lapis talas bogor wkwk",
9-poYwCZxDQ,@IreneSimangunsong,"Oren kali ini emang gak banget, yg saranin warna orens sih gabisa tidur keknya sekarang??",
9-poYwCZxDQ,@TheTrust-sm9cm,apel rasa jeruk wkwkkwk 17 pro,
9-poYwCZxDQ,@yogaardy,Bang ada rumor soal iPhone 17 pro warna deep blue katanya rentan goresan ya bagian modul kamera ujungnya?,
9-poYwCZxDQ,@abuwahabgo,"untuk kamera depan kalo 2 orang ga bisa otomatis landscape bang, coba 3 orang atau 4 orang nanti langsung deh ngebaca dan otomatis landscape",
9-poYwCZxDQ,@VoliasikOfficial,Hadirr,
9-poYwCZxDQ,@ALexanderpangaribuan,17 vs huwaei dong bang,
9-poYwCZxDQ,@bagusslaksana3153,bang tolong review jam/smartwatch harga 1jutaan buat olahraga lari,
9-poYwCZxDQ,@tehhmanis_4718,Pasti ada yg komen &quot; yg belum pernah pakai iphone ?&quot; ??,
9-poYwCZxDQ,@benbeckman8820,coba review realme 15 5G bang,
9-poYwCZxDQ,@daveutama843,Kesannya kyk hp murah huhu,
9-poYwCZxDQ,@RaditOi-i7h,Review yutuber ga brani kah ikutan komen di sini ??,
9-poYwCZxDQ,@gusti_ms,weh si bang david bilang punya iqbal lemot pake Ip 13 apa lagi yang pake Ip 11 bang wkwkwkwk,
9-poYwCZxDQ,@emmaae457,Ip 17 yg biasa persis ip 11 desainnya,
9-poYwCZxDQ,@sappocobain1832,Kemarin prabowo sama trum fungsinya apa? Hargannya tetep sama hahah,
9-poYwCZxDQ,@vengeance.2899,bahas samsung a17 bang????,
9-poYwCZxDQ,@Jvankabell,Di adu 13pro gue kamera nya kalah kayanya ??,
9-poYwCZxDQ,@ridwanirawan5556,"Terlihat berbeda, tp kesan eksklusif ato kesan mahal ato premiumnya hilang.jauh lbh terkesan eksklusif yg titanium di ip 16 pro",
9-poYwCZxDQ,@ubeisme,"Wah, awal oktober ya, beli ah.",
9-poYwCZxDQ,@dimasDDP,kapan ya bisa punya iphon ????????????,
9-poYwCZxDQ,@chrisaridita1032,Awal dari inovasi yang terhenti di 3 tahun lalu. Makasi review jujurnya David ??,
9-poYwCZxDQ,@SenyumIbadah-b8c,"Iphone Air 17 Bang<a href=""UCkszU2WH9gy1mb0dV-11UJg/1v50XorRJ8GQ8gTz_prwAg""></a>",
9-poYwCZxDQ,@Yud_03,Ok gas bng unboxing Xiaomi 17 pro bng.,
9-poYwCZxDQ,@mimiekarl,Thanks for review. I stick with my Iphone 16 Pro :),
9-poYwCZxDQ,@andrirosadi3062,Menurut gue desain 17 pro kureng bngt ribet bngt keliatannya kamera gede manjang bgtu plus logo dbalut kotak pnjng beda warna ?? jelek ilang elegan nya downgrade lagi materialnya gampang gores ?? Plus minim upgrade chipset ma kamera doang udh aja AI nya kaga dbenerin ga ada kemajuan tertinggal bngt ma warna orange kaya hp murah ???? jelek dah sumpah orange gt Iphone skarang bagusan ip 17 doang udh lebih rekomend desain bagus simple plus dah 120hz,
9-poYwCZxDQ,@kelvisaputra1863,Bang tips buat yang mau beli hp iphone di online shop dong,
9-poYwCZxDQ,@marshallnmelodia7981,Istri saya 11 pro kok ga lemot ya pake liquid glass ya? Saya 15 juga ga ada lemotnya. Malah lebih smooth,
9-poYwCZxDQ,@mridwanfirdaus155,Poco pake logo apel ????,
9-poYwCZxDQ,@destadesta3250,"16 pro zoom 5x gx ada obat , karna saya pakek bagus bngt",
9-poYwCZxDQ,@A-san-i2r,Made in India ??,
9-poYwCZxDQ,@andreokta5271,Terimakasih gadgetin saya makin yakin tidak akan pilih iPhone 17 pro karna duit nya belum cukup ??..tetep di j2 prime terbaik ??,
9-poYwCZxDQ,@Penikmat-Suzuki,Iphone 17 Air bang  super slim,
9-poYwCZxDQ,@akbari3,Baru banget kemarin Poco F6 saya hilang di Bandara. Mohon doanya semoga bisa balik atau bisa mendapatkan rezeki yang tak terduga untuk penggantinya. Aamiiin ????,
9-poYwCZxDQ,@RendiBalsama,jadi hp ini update tema sama kmera doang??,
9-poYwCZxDQ,@zikrikaifa1075,Lebay banget reaction nya wkwkwkwkwk wooow woow woow,
9-poYwCZxDQ,@SofiaDeviana25,Bagusan 16 pro kameranya ??,
9-poYwCZxDQ,@asepangga910,Emang bener kamera belakang iPhone 17 Pro itu bisa jadi layar?,
9-poYwCZxDQ,@ejakkolin,Pas di pakai kan casing mirip Tecno pova 6 gw cok ??,
9-poYwCZxDQ,@Vengeance_1999,Iphone 17 series kameranya kaya hp oppo ??,
9-poYwCZxDQ,@ahmadjibril1976,"Gelep : gelap bang <a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=280"">4:40</a>",
9-poYwCZxDQ,@IbrahimDaffa-w1o,Iphone air bang??,
9-poYwCZxDQ,@reile2059,Pernah liat d sosmed ada seliweran gampang lecet? <br>Jadi ragu mw ambil 17 apa 16 aj ya,
9-poYwCZxDQ,@diankertarajasa,Warna btc itu bang??,
9-poYwCZxDQ,@iguhiguh,Poco ma emang gitu bg ??,
9-poYwCZxDQ,@MVLOKAL20,Xiaomi 17 bang review,
9-poYwCZxDQ,@Hamlengedduen,4 orang bos,
9-poYwCZxDQ,@azmyinaayahbaahirah2643,Lanscape otomatisnya kalau selfienya banyak orang,
9-poYwCZxDQ,@adekino461,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1510"">25:10</a> udah kek mainan spinner ??<br>tapi unik sihh",
9-poYwCZxDQ,@muhammadrayhanalif,"17 air dongg mas david, pls",
9-poYwCZxDQ,@DrekoDreko-v8j,Tebakan ku seri iPhone 17 harganya bakal cepat turun dibanding seri iPhone 16,
9-poYwCZxDQ,@andikadika9861,Ip 17 itu simple desain nya tapi manisss..,
9-poYwCZxDQ,@teezarandraneda4379,poco 17 pro max????,
9-poYwCZxDQ,@KazamaXzczX-ub3qf,...,
9-poYwCZxDQ,@sukrasiyoga9875,Dah lah.. emang paling bener gw nunggu samsung S26 ultra saja??,
9-poYwCZxDQ,@komarulumam2901,Jual GENGSI bukan jual Fitur ??????,
9-poYwCZxDQ,@BorneoFishing-z5d,Di tunggu riview xiaomi 17 pro nya bang,
9-poYwCZxDQ,@anchidema481,bagusan huaweii,
9-poYwCZxDQ,@KONG_D_KOBI,"bang, boleh tolong buatin short kalau pakai dark mode, bisa gak pakai yang glass aplikasinya? biar hitam putih gt,",
9-poYwCZxDQ,@Red_Wall77,"Ga ngeluarin promax lagi? Warna nya yg sage bagus, warna orange jg unik dan masih warna elegan ga terlalu norak/ngejreng menurutku",
9-poYwCZxDQ,@zenithh-j4g,"apa karena 16 pro opticalnya 5x sedangkan di 17 pro opticalnya 4x ya? jdi untuk croppingan lbh baik yg optical 5x, walau katanya 17 pro udah 48mp yg bisa ngehasilin 8x lebih baik, tp ya marketing ttp marketing gasi???  Mirip kasusnya kayak s23 ultra ke s24 ultra yg turun opticalnya jdi 5x tapi katanya lbh bagus karena resolusinya 50mp wkwkwk",
9-poYwCZxDQ,@cruzdemonz1957,Huawei Juara &#39;Leica&#39;,
9-poYwCZxDQ,@piuwsa5353,"Aku masih setiap pengguna IP11, tapi sekarang kayaknya next bakal beli IP 17 deh ??",
9-poYwCZxDQ,@JuremiRere,kayaknya malahan mundur,
9-poYwCZxDQ,@AlfyuStore,Review xiaomi 17pro max,
9-poYwCZxDQ,@muhammadzaky1765,Bang david review Xiaomi  17,
9-poYwCZxDQ,@runwayweddingorganizer5536,UUHHHH POCO YA,
9-poYwCZxDQ,@priyo532,Minta hpnya satu aja bang terserh mrek apa,
9-poYwCZxDQ,@afifnusada4712,"gw ngakak pas denger &quot;bagi yang bilang 60hz iphone serasa 120 hz..&quot; wkwkwkw, masih adakah apple fanboy yang bilang gitu ?<a href=""UCkszU2WH9gy1mb0dV-11UJg/xsIfY4OqCd2T29sP54iAsAw""></a>. Gw soalnya punya 2 iphone 2 android, layarnya ada yg 60 hz dan 120 hz. Beda jauh wkwkwkw, sama apaan? kacau tuh fanboy, segitunya ngebela, emangnya mereka pegawai apple?? wkwkwk",
9-poYwCZxDQ,@gamauterkenal7187,Mirip hijaunya xiomi 15,
9-poYwCZxDQ,@maulidaalf,"kemarin ngeliat desas desus design 17 pro yg begini keliatan kurang bagus, akhirnya ambil 16 pro karena designnya cantik",
9-poYwCZxDQ,@gunturagungs18,warna desain kek gimbot  gau tahun 2000an wkwk,
9-poYwCZxDQ,@hidayatkaperbomen7945,Animasi volume bang??,
9-poYwCZxDQ,@hied1754,David kaya keliatan kecewa bandingin hasil dari detail foto 16 dgn 17,
9-poYwCZxDQ,@Nariyasulistya,"Jawab dong plis. <br>Ip kalo pake magsafe ngaruh nggak sih ke ketahan batreinnya, apa lama&quot; Tambah boros?",
9-poYwCZxDQ,@ariscukup3524,"katanya awal dari kehancuran apple. baru launching sehari banyak masalh. kamera blkng ngembun, material mudah tergores dll. baca beritanya sih gitu",
9-poYwCZxDQ,@SecretName019,keliatan bang david happy senyum review iPhone 17 basic karna udah pake 120hz,
9-poYwCZxDQ,@Tannnnnnt,nonton pake infinix note 30 semoga tahun depan bisa upgrade ?,
9-poYwCZxDQ,@AhzaDanis-i3g,"Dari launching redmi note 10s sampe skrng masih, di pake may beli yang baru juga belum ada uang",
9-poYwCZxDQ,@kamplengirawan8126,Dana cuman 5 juta tpi sempet sempetnya liat iphone yg harganya waw??.,
9-poYwCZxDQ,@scargaming925,Untuk masalah yang gampang tergores itu ad d bahas ga y?,
9-poYwCZxDQ,@wrazel3075,"Gak hanya belajar ttg HP, tpi belajar ad warna Hijau Miskin ??",
9-poYwCZxDQ,@syamnurwega,Tanggung nanti nunggu iPhone 20 pro dikit lagi 3 lagi wkwkwkw,
9-poYwCZxDQ,@WillyHariyanto-w6b,Mahal ?? dan gak greget??,
9-poYwCZxDQ,@riyansyah7606,"Kenapa ya setiap yang di keluarkan iphone kayak paling hebat dan baru pertama kali ada, kayak 120hz padahal udah paling lama banget tapi ketika android yang mengeluarkan kayak biasa aja tapi ketika iphone yang pakai heboh banget, bentar lagi soal Ai di samsung udah canggih banget hebat banget tapi ya di anggap biasa aja coba ntar iphone yang ada pasti heboh banget kayak satu-satunya di dunia",
9-poYwCZxDQ,@CRISTY-y8f,"lebih baik 17 besic or 16 plus guys, aku bingung bagus yang mana",
9-poYwCZxDQ,@adimassoemardjo8138,bandingin 17 base VS 16 pro,
9-poYwCZxDQ,@samsuyadt,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1307"">21:47</a> kok 16pro digemgam tangan kanan kok langsung remuk ? ??????",
9-poYwCZxDQ,@Mabericc,udah beli nihh????,
9-poYwCZxDQ,@IkanTuna-n1n,Pajak untuk 2 hp 8jt lebih.<br>Pastinya negara tempat tinggal bang david sangat sejahtera masyarakatnya. Pastinya lagi gak ada kemiskinan di negara sana ????,
9-poYwCZxDQ,@desnat,"mending milih 17 basic apa 16 pro , bang ?",
9-poYwCZxDQ,@Hafizhyansyah,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1445"">24:05</a> pengen beli vacuum dyson jadi nya...",
9-poYwCZxDQ,@mustafakansas576,Langsung di tindis xiaomi 17 pro??,
9-poYwCZxDQ,@PelaMampang,jangan jangan tema lebaran tahun depan itu warna orange??,
9-poYwCZxDQ,@toobitoo,"Bukan Pajak, bang<br>melainkan Bea Masuk!",
9-poYwCZxDQ,@Christian-qd2ql,Penasaran ama hp yg selesai dia unboxing terus dia kemanain..,
9-poYwCZxDQ,@Sanudin12-c7y,Gila pajak  nya baru dua hp aja gila pajak nya ??????,
9-poYwCZxDQ,@muhamad1247,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=620"">10:20</a> semua jenis bahasa ada kyk hape lain??",
9-poYwCZxDQ,@emenpsk8493,mantap,
9-poYwCZxDQ,@JohnsDandelionSound,"Indo paling maju masalah pajak,, tapi gak tau pembangunan nya… entah kapan berubah nya",
9-poYwCZxDQ,@darda58,Tetap nonton review ip17 Meskipun pake android samsung s24 ultra,
9-poYwCZxDQ,@sanusi2005,Bukan sage sage miskin gitu anjay ??????????,
9-poYwCZxDQ,@Nora-lh2nj,17 basic vs 16 plus = 17 basic<br>16 promax vs 17 promax = 16 promax,
9-poYwCZxDQ,@gamingverse_01,Design Oren iPhone 17 mengingatkan ku dengan design Google Pixel 4 OhSoOrange yg juga terlihat mewah kalau terkena sinar matahari,
9-poYwCZxDQ,@harazdon,Mending 16pm atau 17 ya? Bingung mau buat kado ke istri,
9-poYwCZxDQ,@lihinmino7789,basic batrenya nga terlihat ada upgrade signifikan,
9-poYwCZxDQ,@ArtbyMputrif,Warna orange nya malah ngingetin Sony Ericsson tipe walkman.,
9-poYwCZxDQ,@darda58,Unik sih??????,
9-poYwCZxDQ,@bayufake3657,Pakai aipon sekali doang yg aipon 6?? gak tau lebih nyaman pake android,
9-poYwCZxDQ,@Tejn-c6f,Udah 120 hz dong  yg non pro,
9-poYwCZxDQ,@irpandikaa,Masih nunggu iPhone 18 - 19 - 20 ??,
9-poYwCZxDQ,@nan4617,Agak lain aja housingnya gitu agak berbeda warnanya dengan bodynya jadi keliatan ga menyatu??,
9-poYwCZxDQ,@akunfake3414,Kaget anjir sama pajaknya ??,
9-poYwCZxDQ,@DesignMonster170,bagusan kamera 16 pro max menurut aku si klo desain ya masing” punya pilihan lah,
9-poYwCZxDQ,@agunggrahakusuma,"Ini pendapat saya, tapi kaya nya saya lebih senang color dan detail kamera 16 Pro ??",
9-poYwCZxDQ,@nurwahyuniramadani7814,Makin yakin beli iphone 16 promax,
9-poYwCZxDQ,@CinemaSpeed,"Gak mau membuat inovasi baru apa Apple, gitu2 aja harganya selangit lagi",
9-poYwCZxDQ,@M.FakhriHuseinNatusion,"Bang david kira kira untuk Handphone 2-2.5 juta  yang bagus, untuk gaming dan kamera apa ya?",
9-poYwCZxDQ,@ajihidayat5212,Gila makan pajak segitu gdenya ? Negara kok kesusahan pegawai mulu ya,
9-poYwCZxDQ,@apisfaresi3794,"Yang bilang 60hz iphone 16 itu sma kya 120hz denial banget, mamam tuh 120hz.",
9-poYwCZxDQ,@Shorumobile789-e7o,Hp ELIT ADABTOR SULIT,
9-poYwCZxDQ,@Shorumobile789-e7o,"Bang mau tanya, Iphone bisa di cas gak? soalnya ga ada adabtor bawaan.",
9-poYwCZxDQ,@irwandevi7658,Yap bener untuk tahun ini ip 17 sudah cukup karena upgrade banyak banget gk. Kalah sama pro... N gak kayak tahun2 lalu yg biasa ya biasa aja... Sekarang mantep 17,
9-poYwCZxDQ,@SYAMIL-K-A,Xiaomi 17 pro dong,
9-poYwCZxDQ,@faisalabdulah1224,Coba review ip17pro ama xiaomin 17pro,
9-poYwCZxDQ,@feehilyng,Kok jual second gk yg ijo,
9-poYwCZxDQ,@FirmanPmj,"Nonton pake iPhone 13, siapa tau bisa upgrade nanti amin",
9-poYwCZxDQ,@DesignMonster170,aku baru sja beli iphone 16 pro max??,
9-poYwCZxDQ,@starla5287,Di london bnyk keluhan iPhone 17 cat ke klupas di body hp iPhone brrti jlk catnya gak melekat??,
9-poYwCZxDQ,@andiisaraliakbarrafsanjani9595,Worth it Ip 16 pro atau 17 basic ?,
9-poYwCZxDQ,@ptdau.oficial,Nanti aja kalau udah harga 5 juta -7 jutaan 3 sampe 5 tahun kedepan baru gw beli????,
9-poYwCZxDQ,@starla5287,Etdahh hampir 9jutaan cuman bayar bea cukai kocak????,
9-poYwCZxDQ,@suliztyoalfajri3388,Bissmillah segera kebeli ini HP ??,
9-poYwCZxDQ,@joelevander27,"Mau tanya dong, Iphone 16 pro belum 120 hz? Kok di website applenya tulisannya spek 16 pro udh 120 hz?",
9-poYwCZxDQ,@HawaGymIndonesia,kok ada pajak? kan USA pajak ke indonesia kan 0%,
9-poYwCZxDQ,@canuna97,kak oot kakak ada konten yang bahas kenapa kamera depan jadi pink/purple screen gak?,
9-poYwCZxDQ,@Kenzienet13,Gw bakal upgrade klo udah make titanium lagi??,
9-poYwCZxDQ,@AgasNove,gg,
9-poYwCZxDQ,@Kampretid-i1q,Menurutku kalau tintanium emang panas,
9-poYwCZxDQ,@Adeju1127,bang David xiami 17 dong riview,
9-poYwCZxDQ,@FUMIHIKO.4,Mending buat umroh 30jutaan bro??,
9-poYwCZxDQ,@sahlan266,"Bang backsound lu enak banget, berasa kembali ke jaman symbian",
9-poYwCZxDQ,@tiurmaniaa,"ahahahhah kecewa ya pid ?? ok, ttp bangga pake 16 promax",
9-poYwCZxDQ,@aldifirman1920,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1465"">24:25</a> &quot;Apalagi teknologi yang orange? Pepaya&quot; ngakak bet????",
9-poYwCZxDQ,@RendyAp37,Seri iphone Rilis cepet banget keinget zimbabwe cetat uang berlebihan akhirnya miris lihatnya,
9-poYwCZxDQ,@hilmanajah80,coba untuk foto 17pro mungkin beauty nya harus di off dulu,
9-poYwCZxDQ,@maarifsae_id,"Jualan ya jualan aja men, kan penting pas ngomong bisa pake alasan yang menarik dan baru meski pake istilah buatan sendiri ??",
9-poYwCZxDQ,@kimpuy3735,"iPhone 17 base model boleh sih di beli, soalnya upgrade abis abisan ??",
9-poYwCZxDQ,@perencanaanbendungan6107,"maap bang, kurang bgt desain nya",
9-poYwCZxDQ,@w1ldn243,Ipon 17 ale,
9-poYwCZxDQ,@artp07,17 pro orange metal jamet,
9-poYwCZxDQ,@danidani-vq1gd,"Ditinggal Steve Jobs, Apple jadi menjemukan???",
9-poYwCZxDQ,@wilsen_BF,Bang pixel 10 dah rilis tu coba rekomen lah ????,
9-poYwCZxDQ,@muhammadfajrih6982,16 plus vs 17 biasa coba bang david,
9-poYwCZxDQ,@trikurniawanputra8589,"Bang bang situ udah megang IP 17 pro ,saya malah blm pernah ngerasain punya IP bang??",
9-poYwCZxDQ,@LogikaSubejo,5 tahun lagi iphone baru ngikutin bkin fold.??,
9-poYwCZxDQ,@zulian5762,Poco orange ??,
9-poYwCZxDQ,@captapollo990,Kecewa kukira xiaomi 17PRO,
9-poYwCZxDQ,@vinammardi2,Bahas Xiaomi 17 pro bang,
9-poYwCZxDQ,@mwiedmgrinding5565,Gak tau kenapa 17 pro vibesnya prindavan banget yak warna plus design nya ??,
9-poYwCZxDQ,@TediKurniawan-c5m5q,"Warna orange khusus nya iPhone itu kesannya lebih ke varian baru yaa ...bukan terlihat ingin lebih elegan dari variasi yang sebelumnya,tapi mungkin Apple ingin memperkenalkan iPhone 17 pro mempunyai ciri khas khusus dgn warna yang berbeda ...",
9-poYwCZxDQ,@leonaprimitivetechnology,udah kebeli yang beneranya bang ..??????,
9-poYwCZxDQ,@kinderjoyhitam7923,bang Unboxing Redmi Turbo 4 pro bang,
9-poYwCZxDQ,@prime8393,Br skrg iphone kliatan gk mewah,
9-poYwCZxDQ,@SeptaCahyani-bz2qf,Mungkin ijo sage nya terinspirasi dari warna daun sage yg berasal dari mediterania bang..,
9-poYwCZxDQ,@FunRun-dw5qk,Bang lain kali kalau Tes gaming main Minecraft pake shader yang mirip PC itu lahh,
